,Packet_payload,TTP,Malicious_score
1032,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 30 37 34 34 0d 0a,TA0002 T1059 T1059.004,4.0
1033,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 31 34 30 34 0d 0a,TA0002 T1059 T1059.004,4.0
1034,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 30 32 34 36 0d 0a,TA0002 T1059 T1059.004,4.0
1035,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 36 36 37 31 0d 0a,TA0002 T1059 T1059.004,4.0
1036,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 32 36 32 38 0d 0a,TA0002 T1059 T1059.004,4.0
1037,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 30 38 36 31 0d 0a,TA0002 T1059 T1059.004,4.0
1038,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 36 37 38 30 0d 0a,TA0002 T1059 T1059.004,4.0
1039,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 37 31 36 30 0d 0a,TA0002 T1059 T1059.004,4.0
1040,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 31 32 34 30 0d 0a,TA0002 T1059 T1059.004,4.0
1041,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 35 37 31 33 0d 0a,TA0002 T1059 T1059.004,4.0
1042,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 37 33 32 35 0d 0a,TA0002 T1059 T1059.004,4.0
1043,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 31 34 31 37 0d 0a,TA0002 T1059 T1059.004,4.0
1044,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 30 31 34 32 0d 0a,TA0002 T1059 T1059.004,4.0
1045,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 31 33 32 32 0d 0a,TA0002 T1059 T1059.004,4.0
1046,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 36 34 35 34 0d 0a,TA0002 T1059 T1059.004,4.0
1047,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 32 32 31 32 0d 0a,TA0002 T1059 T1059.004,4.0
1048,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 37 36 30 33 0d 0a,TA0002 T1059 T1059.004,4.0
1049,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 34 30 36 35 0d 0a,TA0002 T1059 T1059.004,4.0
1050,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 34 30 33 32 0d 0a,TA0002 T1059 T1059.004,4.0
1051,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 33 33 36 32 0d 0a,TA0002 T1059 T1059.004,4.0
1052,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 31 30 33 31 0d 0a,TA0002 T1059 T1059.004,4.0
1053,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 38 36 37 34 0d 0a,TA0002 T1059 T1059.004,4.0
1054,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 35 36 38 38 0d 0a,TA0002 T1059 T1059.004,4.0
1055,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 36 35 31 36 0d 0a,TA0002 T1059 T1059.004,4.0
1056,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 33 34 38 30 0d 0a,TA0002 T1059 T1059.004,4.0
1057,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 32 32 37 37 0d 0a,TA0002 T1059 T1059.004,4.0
1058,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 31 38 36 34 0d 0a,TA0002 T1059 T1059.004,4.0
1059,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 35 35 31 32 0d 0a,TA0002 T1059 T1059.004,4.0
1060,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 30 37 33 35 0d 0a,TA0002 T1059 T1059.004,4.0
1061,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 36 37 36 31 0d 0a,TA0002 T1059 T1059.004,4.0
1062,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 33 31 33 36 0d 0a,TA0002 T1059 T1059.004,4.0
1063,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 36 37 34 38 0d 0a,TA0002 T1059 T1059.004,4.0
1064,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 38 36 38 36 0d 0a,TA0002 T1059 T1059.004,4.0
1065,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 36 38 34 33 0d 0a,TA0002 T1059 T1059.004,4.0
1066,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 37 34 34 38 0d 0a,TA0002 T1059 T1059.004,4.0
1067,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 36 33 34 33 0d 0a,TA0002 T1059 T1059.004,4.0
1068,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 34 30 37 37 0d 0a,TA0002 T1059 T1059.004,4.0
1069,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 34 32 38 36 0d 0a,TA0002 T1059 T1059.004,4.0
1070,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 31 34 35 36 0d 0a,TA0002 T1059 T1059.004,4.0
1071,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 38 36 34 33 0d 0a,TA0002 T1059 T1059.004,4.0
1072,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 37 31 33 31 0d 0a,TA0002 T1059 T1059.004,4.0
1073,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 30 34 33 37 0d 0a,TA0002 T1059 T1059.004,4.0
1074,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 35 36 38 36 0d 0a,TA0002 T1059 T1059.004,4.0
1075,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 30 36 35 31 0d 0a,TA0002 T1059 T1059.004,4.0
1076,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 31 33 32 34 0d 0a,TA0002 T1059 T1059.004,4.0
1077,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 30 36 31 35 0d 0a,TA0002 T1059 T1059.004,4.0
1078,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 36 37 34 35 0d 0a,TA0002 T1059 T1059.004,4.0
1079,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 34 34 31 34 0d 0a,TA0002 T1059 T1059.004,4.0
1080,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 33 35 33 33 0d 0a,TA0002 T1059 T1059.004,4.0
1081,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 30 32 34 32 0d 0a,TA0002 T1059 T1059.004,4.0
1082,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 33 35 31 31 0d 0a,TA0002 T1059 T1059.004,4.0
1083,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 32 36 34 37 0d 0a,TA0002 T1059 T1059.004,4.0
1084,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 32 35 36 30 0d 0a,TA0002 T1059 T1059.004,4.0
1085,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 34 36 36 32 0d 0a,TA0002 T1059 T1059.004,4.0
1086,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 32 37 33 31 0d 0a,TA0002 T1059 T1059.004,4.0
1087,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 32 32 36 35 0d 0a,TA0002 T1059 T1059.004,4.0
1088,73 68 65 6c 6c 0d 0a 73 79 73 74 65 6d 0d 0a 62 61 68 0d 0a 73 74 61 72 74 0d 0a 6c 69 6e 75 78 73 68 65 6c 6c 0d 0a 73 68 0d 0a 68 6f 73 74 6e 61 6d 65 20 62 6f 74 5f 37 35 34 38 0d 0a,TA0002 T1059 T1059.004,4.0
1089,ff fb 1f ff fa 1f 00 50 00 18 ff f0 72 6f 6f 74 0d 0a,TA0006 T1110 T1110.001,3.0
1090,ff fa 1f 00 50 00 18 ff f0 64 65 66 61 75 6c 74 00 0d 0a,TA0006 T1110 T1110.001,3.0
1091,ff fa 1f 00 50 00 18 ff f0 67 0d 0a,TA0006 T1110 T1110.001,3.0
1092,ff fa 1f 00 50 00 18 ff f0 66 74 70 0d 0a,TA0006 T1110 T1110.001,3.0
1093,ff fa 1f 00 50 00 18 ff f0 6a 69 6c 6c 0d 0a,TA0006 T1110 T1110.001,3.0
1094,ff fa 1f 00 50 00 18 ff f0 61 64 6d 0d 0a,TA0006 T1110 T1110.001,3.0
1095,ff fa 1f 00 50 00 18 ff f0 63 6f 6d 63 61 73 74 0d 0a,TA0006 T1110 T1110.001,3.0
1096,ff fa 1f 00 50 00 18 ff f0 31 32 33 34 0d 0a,TA0006 T1110 T1110.001,3.0
1097,ff fa 1f 00 50 00 18 ff f0 76 73 74 61 72 63 61 6d 32 30 31 35 0d 0a,TA0006 T1110 T1110.001,3.0
1098,ff fa 1f 00 50 00 18 ff f0 74 65 63 68 0d 0a,TA0006 T1110 T1110.001,3.0
1099,ff fa 1f 00 50 00 18 ff f0 4d 44 31 31 30 0d 0a,TA0006 T1110 T1110.001,3.0
1100,ff fa 1f 00 50 00 18 ff f0 61 64 6d 69 6e 0d 0a 0a,TA0006 T1110 T1110.001,3.0
1101,ff fa 1f 00 50 00 18 ff f0 6d 67 33 35 30 30 0d 0a,TA0006 T1110 T1110.001,3.0
1102,ff fa 1f 00 50 00 18 ff f0 0d 0a,TA0006 T1110 T1110.001,3.0
1103,ff fb 1f ff fa 1f 00 50 00 18 ff f0 72 6f 6f 74 0d 0a 0a,TA0006 T1110 T1110.001,3.0
1104,ff fa 1f 00 50 00 18 ff f0 61 64 6d 69 6e 74 65 6c 65 63 6f 6d 0d 0a,TA0006 T1110 T1110.001,3.0
1105,ff fa 1f 00 50 00 18 ff f0 64 61 65 6d 6f 6e 0d 0a,TA0006 T1110 T1110.001,3.0
1106,ff fb 1f ff fa 1f 00 50 00 18 ff f0 67 75 65 73 74 0d 0a,TA0006 T1110 T1110.001,3.0
1107,ff fa 1f 00 50 00 18 ff f0 76 6b 6b 70 0d 0a,TA0006 T1110 T1110.001,3.0
1108,ff fa 1f 00 50 00 18 ff f0 65 38 65 68 6f 6d 65 0d 0a,TA0006 T1110 T1110.001,3.0
1109,ff fb 1f ff fa 1f 00 50 00 18 ff f0 6d 67 33 35 30 30 0d 0a,TA0006 T1110 T1110.001,3.0
1110,ff fb 1f ff fa 1f 00 50 00 18 ff f0 62 69 6e 0d 0a,TA0006 T1110 T1110.001,3.0
1111,ff fa 1f 00 50 00 18 ff f0 67 75 65 73 74 0d 0a,TA0006 T1110 T1110.001,3.0
1112,ff fa 1f 00 50 00 18 ff f0 72 6f 6f 74 0d 0a 0a,TA0006 T1110 T1110.001,3.0
1113,ff fa 1f 00 50 00 18 ff f0 75 73 65 72 0d 0a,TA0006 T1110 T1110.001,3.0
1114,ff fa 1f 00 50 00 18 ff f0 64 65 66 61 75 6c 74 0d 0a,TA0006 T1110 T1110.001,3.0
1115,ff fa 1f 00 50 00 18 ff f0 73 0d 0a,TA0006 T1110 T1110.001,3.0
1116,ff fb 1f ff fa 1f 00 50 00 18 ff f0 64 62 74 63 0d 0a,TA0006 T1110 T1110.001,3.0
1117,ff fa 1f 00 50 00 18 ff f0 41 64 6d 69 6e 0d 0a,TA0006 T1110 T1110.001,3.0
1118,ff fb 1f ff fa 1f 00 50 00 18 ff f0 63 7e 7e 65 0d 0a,TA0006 T1110 T1110.001,3.0
1119,ff fa 1f 00 50 00 18 ff f0 62 69 6e 0d 0a,TA0006 T1110 T1110.001,3.0
1120,ff fb 1f ff fa 1f 00 50 00 18 ff f0 75 73 65 72 0d 0a,TA0006 T1110 T1110.001,3.0
1121,ff fa 1f 00 50 00 18 ff f0 74 65 6c 65 63 6f 6d 61 64 6d 69 6e 0d 0a,TA0006 T1110 T1110.001,3.0
1122,ff fa 1f 00 50 00 18 ff f0 63 7e 7e 65 0d 0a,TA0006 T1110 T1110.001,3.0
1123,ff fa 1f 00 50 00 18 ff f0 72 6f 6f 74 0d 0a,TA0006 T1110 T1110.001,3.0
1124,ff fb 1f ff fa 1f 00 50 00 18 ff f0 64 65 66 61 75 6c 74 0d 0a,TA0006 T1110 T1110.001,3.0
1125,ff fa 1f 00 50 00 18 ff f0 75 73 72 61 64 6d 69 6e 0d 0a,TA0006 T1110 T1110.001,3.0
1126,ff fa 1f 00 50 00 18 ff f0 74 65 73 74 0d 0a,TA0006 T1110 T1110.001,3.0
1127,ff fa 1f 00 50 00 18 ff f0 75 70 74 7c 7e 7f 0d 0a,TA0006 T1110 T1110.001,3.0
1128,ff fb 1f ff fa 1f 00 50 00 18 ff f0 61 64 6d 69 6e 0d 0a,TA0006 T1110 T1110.001,3.0
1129,ff fa 1f 00 50 00 18 ff f0 75 73 65 72 0d 0a 0a,TA0006 T1110 T1110.001,3.0
1130,ff fa 1f 00 50 00 18 ff f0 61 64 6d 69 6e 0d 0a,TA0006 T1110 T1110.001,3.0
1131,ff fa 1f 00 50 00 18 ff f0 4d 72 6f 6f 74 0d 0a,TA0006 T1110 T1110.001,3.0
1132,ff fa 1f 00 50 00 18 ff f0 64 65 66 61 75 6c 74 0d 0a 0a,TA0006 T1110 T1110.001,3.0
1133,ff fb 1f ff fa 1f 00 50 00 18 ff f0 73 70 6c 75 6e 6b 61 64 6d 69 6e 0d 0a,TA0006 T1110 T1110.001,3.0
1134,ff fa 1f 00 50 00 18 ff f0 75 73 65 72 61 64 6d 69 6e 0d 0a,TA0006 T1110 T1110.001,3.0
1135,ff fa 1f 00 50 00 18 ff f0 73 79 73 61 64 6d 69 6e 0d 0a,TA0006 T1110 T1110.001,3.0
1136,ff fa 1f 00 50 00 18 ff f0 64 65 66 61 0d 0a,TA0006 T1110 T1110.001,3.0
1137,ff fa 1f 00 50 00 18 ff f0 76 6f 64 61 66 6f 6e 65 0d 0a,TA0006 T1110 T1110.001,3.0
1138,ff fa 1f 00 50 00 18 ff f0 36 36 36 36 36 36 0d 0a,TA0006 T1110 T1110.001,3.0
1139,ff fa 1f 00 50 00 18 ff f0 70 79 69 6d 61 67 65 73 65 61 72 63 68 0d 0a,TA0006 T1110 T1110.001,3.0
1140,ff fa 1f 00 50 00 18 ff f0 61 64 73 6c 0d 0a,TA0006 T1110 T1110.001,3.0
1141,ff fa 1f 00 50 00 18 ff f0 67 75 65 73 74 0d 0a 0a,TA0006 T1110 T1110.001,3.0
1142,ff fa 1f 00 50 00 18 ff f0 2a 2f 26 4b 0d 0a,TA0006 T1110 T1110.001,3.0
1143,ff fa 1f 00 50 00 18 ff f0 31 31 31 31 31 0d 0a,TA0006 T1110 T1110.001,3.0
1144,ff fb 1f ff fa 1f 00 50 00 18 ff f0 76 73 74 61 72 63 61 6d 32 30 31 35 0d 0a,TA0006 T1110 T1110.001,3.0
1145,ff fa 1f 00 50 00 18 ff f0 6e 73 72 6f 6f 74 0d 0a,TA0006 T1110 T1110.001,3.0
1146,ff fa 1f 00 50 00 18 ff f0 31 34 3d 39 3e 0d 0a,TA0006 T1110 T1110.001,3.0
1147,ff fa 1f 00 50 00 18 ff f0 63 69 73 63 6f 0d 0a,TA0006 T1110 T1110.001,3.0
1148,ff fa 1f 00 50 00 18 ff f0 73 65 72 76 69 63 65 0d 0a,TA0006 T1110 T1110.001,3.0
1149,ff fa 1f 00 50 00 18 ff f0 74 65 6c 65 63 6f 6d 0d 0a,TA0006 T1110 T1110.001,3.0
1150,ff fa 1f 00 50 00 18 ff f0 67 75 65 73 74 31 0d 0a,TA0006 T1110 T1110.001,3.0
1151,ff fa 1f 00 50 00 18 ff f0 61 64 6d 69 6e 31 0d 0a,TA0006 T1110 T1110.001,3.0
1152,ff fa 1f 00 50 00 18 ff f0 62 64 61 61 7e 63 65 0d 0a,TA0006 T1110 T1110.001,3.0
1153,ff fa 1f 00 50 00 18 ff f0 38 38 38 38 38 38 0d 0a,TA0006 T1110 T1110.001,3.0
