,Packet_payload,TTP
428,50 41 53 53 20 75 73 65 72 31 32 33 31 0d 0a,TA0006 T1110 T1110.000
429,50 41 53 53 20 61 64 6d 69 6e 69 73 74 72 61 74 6f 72 31 32 33 0d 0a,TA0006 T1110 T1110.000
430,50 41 53 53 20 65 67 6f 69 73 74 65 0d 0a,TA0006 T1110 T1110.000
431,50 41 53 53 20 6d 61 73 74 65 72 0d 0a,TA0006 T1110 T1110.000
432,50 41 53 53 20 77 61 6e 67 78 69 6e 0d 0a,TA0006 T1110 T1110.000
433,50 41 53 53 20 61 62 63 0d 0a,TA0006 T1110 T1110.000
434,50 41 53 53 20 31 39 38 38 31 30 31 30 0d 0a,TA0006 T1110 T1110.000
435,50 41 53 53 20 31 36 33 31 36 33 0d 0a,TA0006 T1110 T1110.000
436,50 41 53 53 20 31 39 38 36 31 30 32 32 0d 0a,TA0006 T1110 T1110.000
437,50 41 53 53 20 70 72 6f 74 6f 63 6f 6c 0d 0a,TA0006 T1110 T1110.000
438,50 41 53 53 20 77 77 77 2d 64 61 74 61 31 32 33 0d 0a,TA0006 T1110 T1110.000
439,50 41 53 53 20 7a 78 63 76 62 6e 6d 0d 0a,TA0006 T1110 T1110.000
440,50 41 53 53 20 66 6f 6f 62 61 72 0d 0a,TA0006 T1110 T1110.000
441,50 41 53 53 20 62 61 6f 62 61 6f 35 32 30 0d 0a,TA0006 T1110 T1110.000
442,50 41 53 53 20 70 75 73 73 79 0d 0a,TA0006 T1110 T1110.000
443,50 41 53 53 20 61 64 6d 69 6e 69 73 74 72 61 74 6f 72 21 0d 0a,TA0006 T1110 T1110.000
444,50 41 53 53 20 4d 30 74 48 33 72 6f 30 0d 0a,TA0006 T1110 T1110.000
445,50 41 53 53 20 61 6e 6f 6e 79 6d 6f 75 73 32 30 31 38 0d 0a,TA0006 T1110 T1110.000
446,50 41 53 53 20 61 6e 6f 6e 79 6d 6f 75 73 40 67 6d 61 69 6c 2e 63 6f 6d 0d 0a,TA0006 T1110 T1110.000
447,50 41 53 53 20 32 32 32 32 32 32 0d 0a,TA0006 T1110 T1110.000
448,50 41 53 53 20 75 73 65 72 32 30 31 37 0d 0a,TA0006 T1110 T1110.000
449,50 41 53 53 20 73 61 6d 70 73 6f 6e 0d 0a,TA0006 T1110 T1110.000
450,50 41 53 53 20 41 64 6d 69 6e 32 30 31 38 0d 0a,TA0006 T1110 T1110.000
451,50 41 53 53 20 31 33 31 34 35 32 30 30 30 0d 0a,TA0006 T1110 T1110.000
452,50 41 53 53 20 66 72 65 64 65 72 69 63 0d 0a,TA0006 T1110 T1110.000
453,50 41 53 53 20 77 65 62 32 30 31 37 0d 0a,TA0006 T1110 T1110.000
454,50 41 53 53 20 31 32 71 77 61 73 7a 78 0d 0a,TA0006 T1110 T1110.000
455,50 41 53 53 20 31 39 38 35 31 31 32 30 0d 0a,TA0006 T1110 T1110.000
456,50 41 53 53 20 31 31 31 31 31 31 31 31 0d 0a,TA0006 T1110 T1110.000
457,50 41 53 53 20 61 6e 6f 6e 79 6d 6f 75 73 32 30 31 35 0d 0a,TA0006 T1110 T1110.000
458,50 41 53 53 20 31 32 33 34 0d 0a,TA0006 T1110 T1110.000
459,50 41 53 53 20 37 37 37 37 37 37 0d 0a,TA0006 T1110 T1110.000
460,50 41 53 53 20 64 72 61 67 6f 6e 0d 0a,TA0006 T1110 T1110.000
461,50 41 53 53 20 72 6f 6f 74 31 0d 0a,TA0006 T1110 T1110.000
462,50 41 53 53 20 6d 65 67 67 69 65 0d 0a,TA0006 T1110 T1110.000
463,50 41 53 53 20 38 30 30 38 32 30 38 38 32 30 0d 0a,TA0006 T1110 T1110.000
464,50 41 53 53 20 6e 69 63 6f 6c 61 73 0d 0a,TA0006 T1110 T1110.000
465,50 41 53 53 20 77 77 77 32 30 31 38 0d 0a,TA0006 T1110 T1110.000
466,50 41 53 53 20 31 37 31 32 30 34 6a 67 0d 0a,TA0006 T1110 T1110.000
467,50 41 53 53 20 6c 65 78 75 73 31 0d 0a,TA0006 T1110 T1110.000
468,50 41 53 53 20 61 64 6d 69 6e 32 30 31 35 0d 0a,TA0006 T1110 T1110.000
469,50 41 53 53 20 7a 78 63 76 31 32 33 0d 0a,TA0006 T1110 T1110.000
470,50 41 53 53 20 31 32 33 34 33 32 31 0d 0a,TA0006 T1110 T1110.000
471,50 41 53 53 20 74 65 73 74 31 0d 0a,TA0006 T1110 T1110.000
472,50 41 53 53 20 63 68 6f 63 6f 6c 61 74 0d 0a,TA0006 T1110 T1110.000
473,50 41 53 53 20 73 68 61 64 6f 77 0d 0a,TA0006 T1110 T1110.000
474,50 41 53 53 20 61 70 61 63 68 65 0d 0a,TA0006 T1110 T1110.000
475,50 41 53 53 20 62 75 73 69 6e 65 73 73 0d 0a,TA0006 T1110 T1110.000
476,50 41 53 53 20 36 35 34 33 32 31 0d 0a,TA0006 T1110 T1110.000
477,50 41 53 53 20 31 39 38 36 31 30 32 34 0d 0a,TA0006 T1110 T1110.000
478,50 41 53 53 20 31 30 30 30 30 30 0d 0a,TA0006 T1110 T1110.000
479,50 41 53 53 20 50 6f 73 74 67 72 65 53 51 4c 0d 0a,TA0006 T1110 T1110.000
480,50 41 53 53 20 61 73 64 66 0d 0a,TA0006 T1110 T1110.000
481,50 41 53 53 20 64 62 32 30 31 35 0d 0a,TA0006 T1110 T1110.000
482,50 41 53 53 20 31 32 33 34 35 36 37 38 39 61 61 61 0d 0a,TA0006 T1110 T1110.000
483,50 41 53 53 20 64 61 74 61 32 30 31 38 0d 0a,TA0006 T1110 T1110.000
484,50 41 53 53 20 64 62 31 32 33 0d 0a,TA0006 T1110 T1110.000
485,50 41 53 53 20 77 6f 61 69 6e 69 0d 0a,TA0006 T1110 T1110.000
486,50 41 53 53 20 73 61 6d 73 75 6e 67 0d 0a,TA0006 T1110 T1110.000
487,50 41 53 53 20 61 70 70 6c 65 0d 0a,TA0006 T1110 T1110.000
488,50 41 53 53 20 74 65 73 74 69 6e 67 0d 0a,TA0006 T1110 T1110.000
489,50 41 53 53 20 31 39 38 36 31 30 31 33 0d 0a,TA0006 T1110 T1110.000
490,50 41 53 53 20 75 73 65 72 31 32 33 75 73 65 72 31 32 33 0d 0a,TA0006 T1110 T1110.000
491,50 41 53 53 20 6e 69 6d 61 62 69 0d 0a,TA0006 T1110 T1110.000
492,50 41 53 53 20 50 40 73 73 77 30 72 64 21 21 0d 0a,TA0006 T1110 T1110.000
493,50 41 53 53 20 31 32 33 71 77 65 0d 0a,TA0006 T1110 T1110.000
494,50 41 53 53 20 77 77 77 31 32 33 0d 0a,TA0006 T1110 T1110.000
495,50 41 53 53 20 75 73 65 72 31 0d 0a,TA0006 T1110 T1110.000
496,50 41 53 53 20 31 39 38 37 31 30 32 30 0d 0a,TA0006 T1110 T1110.000
497,50 41 53 53 20 74 65 73 74 32 30 31 35 0d 0a,TA0006 T1110 T1110.000
498,50 41 53 53 20 61 64 6d 69 6e 32 30 31 36 0d 0a,TA0006 T1110 T1110.000
499,50 41 53 53 20 73 74 61 72 77 61 72 73 0d 0a,TA0006 T1110 T1110.000
500,50 41 53 53 20 76 69 6f 6c 69 6e 0d 0a,TA0006 T1110 T1110.000
501,50 41 53 53 20 32 39 39 37 39 32 34 35 38 0d 0a,TA0006 T1110 T1110.000
502,50 41 53 53 20 77 68 64 73 61 72 6f 6f 74 0d 0a,TA0006 T1110 T1110.000
503,50 41 53 53 20 61 64 6d 69 6e 69 73 74 72 61 74 6f 72 0d 0a,TA0006 T1110 T1110.000
504,50 41 53 53 20 61 6e 6f 6e 79 6d 6f 75 73 31 0d 0a,TA0006 T1110 T1110.000
505,50 41 53 53 20 31 2e 31 31 31 31 31 45 2b 31 35 0d 0a,TA0006 T1110 T1110.000
506,50 41 53 53 20 71 77 65 72 74 79 31 32 33 34 35 36 0d 0a,TA0006 T1110 T1110.000
507,50 41 53 53 20 71 77 61 31 32 33 0d 0a,TA0006 T1110 T1110.000
508,50 41 53 53 20 77 77 77 2d 64 61 74 61 32 30 31 35 0d 0a,TA0006 T1110 T1110.000
509,50 41 53 53 20 70 61 73 73 0d 0a,TA0006 T1110 T1110.000
510,50 41 53 53 20 68 75 72 72 72 0d 0a,TA0006 T1110 T1110.000
511,50 41 53 53 20 61 6e 6f 6e 79 6d 6f 75 73 21 0d 0a,TA0006 T1110 T1110.000
512,50 41 53 53 20 0d 0a,TA0006 T1110 T1110.000
513,50 41 53 53 20 66 61 6e 67 66 61 6e 67 0d 0a,TA0006 T1110 T1110.000
514,50 41 53 53 20 50 43 31 32 33 0d 0a,TA0006 T1110 T1110.000
515,50 41 53 53 20 31 39 38 36 31 30 32 38 0d 0a,TA0006 T1110 T1110.000
516,50 41 53 53 20 31 31 31 31 31 0d 0a,TA0006 T1110 T1110.000
517,50 41 53 53 20 35 32 30 31 33 31 34 0d 0a,TA0006 T1110 T1110.000
518,50 41 53 53 20 63 68 61 6e 67 65 6d 65 0d 0a,TA0006 T1110 T1110.000
519,50 41 53 53 20 64 61 74 61 0d 0a,TA0006 T1110 T1110.000
520,50 41 53 53 20 75 73 65 72 32 30 31 39 0d 0a,TA0006 T1110 T1110.000
521,50 41 53 53 20 63 68 72 6f 6d 65 40 65 78 61 6d 70 6c 65 2e 63 6f 6d 0d 0a,TA0006 T1110 T1110.000
522,50 41 53 53 20 6d 61 74 72 69 78 0d 0a,TA0006 T1110 T1110.000
523,50 41 53 53 20 64 62 32 30 31 38 0d 0a,TA0006 T1110 T1110.000
524,50 41 53 53 20 72 6f 6c 65 0d 0a,TA0006 T1110 T1110.000
525,50 41 53 53 20 64 62 21 0d 0a,TA0006 T1110 T1110.000
526,50 41 53 53 20 72 6f 6f 74 32 30 31 36 0d 0a,TA0006 T1110 T1110.000
527,50 41 53 53 20 61 62 63 31 32 33 34 35 36 0d 0a,TA0006 T1110 T1110.000
528,50 41 53 53 20 31 39 38 36 31 30 31 31 0d 0a,TA0006 T1110 T1110.000
529,50 41 53 53 20 64 61 74 61 32 30 31 37 0d 0a,TA0006 T1110 T1110.000
530,50 41 53 53 20 35 35 35 0d 0a,TA0006 T1110 T1110.000
531,50 41 53 53 20 73 61 0d 0a,TA0006 T1110 T1110.000
532,50 41 53 53 20 63 75 65 72 76 6f 0d 0a,TA0006 T1110 T1110.000
533,50 41 53 53 20 6d 61 72 79 0d 0a,TA0006 T1110 T1110.000
534,50 41 53 53 20 36 36 36 36 36 36 0d 0a,TA0006 T1110 T1110.000
535,50 41 53 53 20 31 32 33 34 35 36 37 38 39 0d 0a,TA0006 T1110 T1110.000
536,50 41 53 53 20 73 75 6d 6d 69 74 0d 0a,TA0006 T1110 T1110.000
537,50 41 53 53 20 72 6f 6f 74 21 0d 0a,TA0006 T1110 T1110.000
538,50 41 53 53 20 61 6e 6f 6e 79 6d 6f 75 73 31 32 33 0d 0a,TA0006 T1110 T1110.000
539,50 41 53 53 20 31 71 32 77 33 65 34 72 0d 0a,TA0006 T1110 T1110.000
540,50 41 53 53 20 31 31 31 31 0d 0a,TA0006 T1110 T1110.000
541,50 41 53 53 20 74 65 6d 70 0d 0a,TA0006 T1110 T1110.000
542,50 41 53 53 20 46 6f 72 77 61 72 64 0d 0a,TA0006 T1110 T1110.000
543,50 41 53 53 20 66 74 70 66 74 70 0d 0a,TA0006 T1110 T1110.000
544,50 41 53 53 20 63 69 73 63 6f 0d 0a,TA0006 T1110 T1110.000
545,50 41 53 53 20 61 64 6d 69 6e 69 73 74 72 61 74 6f 72 61 64 6d 69 6e 69 73 74 72 61 74 6f 72 0d 0a,TA0006 T1110 T1110.000
546,50 41 53 53 20 73 79 73 74 65 6d 0d 0a,TA0006 T1110 T1110.000
547,50 41 53 53 20 77 65 62 77 65 62 0d 0a,TA0006 T1110 T1110.000
548,50 41 53 53 20 70 6c 61 74 74 65 72 0d 0a,TA0006 T1110 T1110.000
549,50 41 53 53 20 68 61 6d 69 64 65 0d 0a,TA0006 T1110 T1110.000
550,50 41 53 53 20 70 61 73 73 77 6f 72 64 0d 0a,TA0006 T1110 T1110.000
551,50 41 53 53 20 6d 6d 6d 6d 6d 6d 0d 0a,TA0006 T1110 T1110.000
552,50 41 53 53 20 61 64 6f 62 65 31 32 33 0d 0a,TA0006 T1110 T1110.000
553,50 41 53 53 20 70 40 73 73 77 30 72 64 0d 0a,TA0006 T1110 T1110.000
554,50 41 53 53 20 31 2e 32 33 34 35 37 45 2b 31 35 0d 0a,TA0006 T1110 T1110.000
555,50 41 53 53 20 53 69 73 74 65 6d 61 0d 0a,TA0006 T1110 T1110.000
556,50 41 53 53 20 55 33 38 66 61 33 39 0d 0a,TA0006 T1110 T1110.000
557,50 41 53 53 20 64 62 0d 0a,TA0006 T1110 T1110.000
558,50 41 53 53 20 74 65 73 74 30 38 30 38 30 36 0d 0a,TA0006 T1110 T1110.000
559,50 41 53 53 20 77 77 77 72 6f 6f 74 32 30 31 35 0d 0a,TA0006 T1110 T1110.000
560,50 41 53 53 20 21 72 6f 6f 74 21 0d 0a,TA0006 T1110 T1110.000
561,50 41 53 53 20 44 49 4f 53 45 53 46 49 45 4c 0d 0a,TA0006 T1110 T1110.000
562,50 41 53 53 20 75 73 65 72 31 32 33 32 30 31 36 0d 0a,TA0006 T1110 T1110.000
563,50 41 53 53 20 31 39 38 36 31 30 32 31 0d 0a,TA0006 T1110 T1110.000
564,50 41 53 53 20 31 71 61 7a 31 71 61 7a 0d 0a,TA0006 T1110 T1110.000
565,50 41 53 53 20 31 39 38 34 31 30 31 38 0d 0a,TA0006 T1110 T1110.000
566,50 41 53 53 20 72 6f 6f 74 0d 0a,TA0006 T1110 T1110.000
567,50 41 53 53 20 50 40 73 73 77 30 72 64 0d 0a,TA0006 T1110 T1110.000
568,50 41 53 53 20 36 31 31 32 0d 0a,TA0006 T1110 T1110.000
569,50 41 53 53 20 66 6f 6f 74 62 61 6c 6c 0d 0a,TA0006 T1110 T1110.000
570,50 41 53 53 20 31 32 33 0d 0a,TA0006 T1110 T1110.000
571,50 41 53 53 20 61 75 62 65 72 67 69 6e 65 0d 0a,TA0006 T1110 T1110.000
572,50 41 53 53 20 34 37 36 37 33 30 37 35 31 0d 0a,TA0006 T1110 T1110.000
573,50 41 53 53 20 71 77 65 72 74 79 0d 0a,TA0006 T1110 T1110.000
574,50 41 53 53 20 41 64 6d 69 6e 32 30 31 39 0d 0a,TA0006 T1110 T1110.000
575,50 41 53 53 20 77 77 77 72 6f 6f 74 32 30 31 38 0d 0a,TA0006 T1110 T1110.000
576,50 41 53 53 20 71 71 71 77 77 77 0d 0a,TA0006 T1110 T1110.000
577,50 41 53 53 20 61 69 64 65 6a 69 75 73 68 69 6e 69 0d 0a,TA0006 T1110 T1110.000
578,50 41 53 53 20 75 73 65 72 32 30 31 36 0d 0a,TA0006 T1110 T1110.000
579,50 41 53 53 20 66 74 70 0d 0a,TA0006 T1110 T1110.000
580,50 41 53 53 20 31 30 32 32 0d 0a,TA0006 T1110 T1110.000
581,50 41 53 53 20 61 64 6d 69 6e 40 65 78 61 6d 70 6c 65 2e 63 6f 6d 0d 0a,TA0006 T1110 T1110.000
582,50 41 53 53 20 64 62 32 30 31 37 0d 0a,TA0006 T1110 T1110.000
583,50 41 53 53 20 77 77 77 2d 64 61 74 61 21 0d 0a,TA0006 T1110 T1110.000
584,50 41 53 53 20 6d 61 6e 61 67 65 72 0d 0a,TA0006 T1110 T1110.000
585,50 41 53 53 20 31 32 33 36 35 34 0d 0a,TA0006 T1110 T1110.000
586,50 41 53 53 20 73 65 63 72 65 74 0d 0a,TA0006 T1110 T1110.000
587,50 41 53 53 20 74 65 73 74 21 0d 0a,TA0006 T1110 T1110.000
588,50 41 53 53 20 70 61 72 6f 6c 61 0d 0a,TA0006 T1110 T1110.000
589,50 41 53 53 20 61 7a 31 32 33 34 35 36 0d 0a,TA0006 T1110 T1110.000
590,50 41 53 53 20 72 30 30 74 0d 0a,TA0006 T1110 T1110.000
591,50 41 53 53 20 63 6f 6d 70 75 74 65 72 0d 0a,TA0006 T1110 T1110.000
592,50 41 53 53 20 31 39 38 35 31 30 31 35 0d 0a,TA0006 T1110 T1110.000
593,50 41 53 53 20 31 39 38 34 31 30 32 33 0d 0a,TA0006 T1110 T1110.000
594,50 41 53 53 20 77 77 77 77 77 77 0d 0a,TA0006 T1110 T1110.000
595,50 41 53 53 20 31 39 38 36 31 31 32 31 0d 0a,TA0006 T1110 T1110.000
596,50 41 53 53 20 4e 53 41 61 64 6d 69 6e 75 73 65 72 6e 61 6d 65 0d 0a,TA0006 T1110 T1110.000
597,50 41 53 53 20 67 75 69 6c 64 77 61 72 73 0d 0a,TA0006 T1110 T1110.000
598,50 41 53 53 20 64 62 32 30 31 36 0d 0a,TA0006 T1110 T1110.000
599,50 41 53 53 20 74 65 73 74 32 30 31 39 0d 0a,TA0006 T1110 T1110.000
600,50 41 53 53 20 45 74 6e 58 74 78 53 61 36 35 0d 0a,TA0006 T1110 T1110.000
601,50 41 53 53 20 62 65 6e 7a 0d 0a,TA0006 T1110 T1110.000
602,50 41 53 53 20 6f 72 61 63 6c 65 0d 0a,TA0006 T1110 T1110.000
603,50 41 53 53 20 41 64 6d 69 6e 31 0d 0a,TA0006 T1110 T1110.000
604,50 41 53 53 20 74 65 73 74 74 65 73 74 0d 0a,TA0006 T1110 T1110.000
605,50 41 53 53 20 31 31 31 32 32 32 0d 0a,TA0006 T1110 T1110.000
606,50 41 53 53 20 31 32 33 34 35 36 37 0d 0a,TA0006 T1110 T1110.000
607,50 41 53 53 20 68 65 6c 70 6d 65 0d 0a,TA0006 T1110 T1110.000
608,50 41 53 53 20 77 77 77 2d 64 61 74 61 32 30 31 38 0d 0a,TA0006 T1110 T1110.000
609,50 41 53 53 20 4e 63 46 54 50 40 0d 0a,TA0006 T1110 T1110.000
610,50 41 53 53 20 73 65 72 76 65 72 0d 0a,TA0006 T1110 T1110.000
611,50 41 53 53 20 61 7a 65 72 74 79 0d 0a,TA0006 T1110 T1110.000
612,50 41 53 53 20 64 62 32 30 31 39 0d 0a,TA0006 T1110 T1110.000
613,50 41 53 53 20 77 77 77 2d 64 61 74 61 32 30 31 36 0d 0a,TA0006 T1110 T1110.000
614,50 41 53 53 20 72 6f 6f 74 31 32 33 0d 0a,TA0006 T1110 T1110.000
615,50 41 53 53 20 75 73 65 72 75 73 65 72 0d 0a,TA0006 T1110 T1110.000
616,50 41 53 53 20 75 73 65 72 21 0d 0a,TA0006 T1110 T1110.000
617,50 41 53 53 20 41 4e 54 49 34 34 34 0d 0a,TA0006 T1110 T1110.000
618,50 41 53 53 20 61 73 64 61 73 64 0d 0a,TA0006 T1110 T1110.000
619,50 41 53 53 20 31 32 33 34 35 36 7a 7a 0d 0a,TA0006 T1110 T1110.000
620,50 41 53 53 20 4e 65 74 77 6f 72 6b 70 34 73 73 0d 0a,TA0006 T1110 T1110.000
621,50 41 53 53 20 31 39 38 35 31 32 32 35 0d 0a,TA0006 T1110 T1110.000
622,50 41 53 53 20 67 65 6e 65 72 61 6c 0d 0a,TA0006 T1110 T1110.000
623,50 41 53 53 20 70 61 73 73 31 32 33 34 0d 0a,TA0006 T1110 T1110.000
624,50 41 53 53 20 72 6f 6f 74 76 69 65 77 75 73 65 72 0d 0a,TA0006 T1110 T1110.000
625,50 41 53 53 20 70 40 73 73 77 30 72 64 21 0d 0a,TA0006 T1110 T1110.000
626,50 41 53 53 20 74 65 73 74 31 32 33 0d 0a,TA0006 T1110 T1110.000
627,50 41 53 53 20 64 70 62 6b 31 32 33 34 0d 0a,TA0006 T1110 T1110.000
628,50 41 53 53 20 41 6c 65 78 30 32 30 33 30 33 0d 0a,TA0006 T1110 T1110.000
629,50 41 53 53 20 74 75 64 65 6c 66 74 0d 0a,TA0006 T1110 T1110.000
630,50 41 53 53 20 77 77 77 21 0d 0a,TA0006 T1110 T1110.000
631,50 41 53 53 20 75 73 65 72 0d 0a,TA0006 T1110 T1110.000
632,50 41 53 53 20 33 31 33 33 37 0d 0a,TA0006 T1110 T1110.000
633,50 41 53 53 20 7a 68 61 6e 67 6b 61 69 0d 0a,TA0006 T1110 T1110.000
634,50 41 53 53 20 77 65 62 31 0d 0a,TA0006 T1110 T1110.000
635,50 41 53 53 20 66 6f 72 65 6e 73 69 63 73 0d 0a,TA0006 T1110 T1110.000
636,50 41 53 53 20 61 6e 6f 6e 79 6d 6f 75 73 77 65 62 6c 6f 67 69 63 0d 0a,TA0006 T1110 T1110.000
637,50 41 53 53 20 64 61 74 61 32 30 31 39 0d 0a,TA0006 T1110 T1110.000
638,50 41 53 53 20 2a 2a 2a 2a 2a 2a 0d 0a,TA0006 T1110 T1110.000
639,50 41 53 53 20 31 39 38 33 31 32 0d 0a,TA0006 T1110 T1110.000
640,50 41 53 53 20 65 6c 65 70 68 61 6e 74 0d 0a,TA0006 T1110 T1110.000
641,50 41 53 53 20 77 6f 6d 65 6e 0d 0a,TA0006 T1110 T1110.000
642,50 41 53 53 20 61 6e 6f 6e 79 6d 6f 75 73 61 6e 6f 6e 79 6d 6f 75 73 0d 0a,TA0006 T1110 T1110.000
643,50 41 53 53 20 53 61 6c 61 6d 0d 0a,TA0006 T1110 T1110.000
644,50 41 53 53 20 61 64 6d 69 6e 31 0d 0a,TA0006 T1110 T1110.000
645,50 41 53 53 20 43 40 6c 6c 32 70 31 6e 6b 0d 0a,TA0006 T1110 T1110.000
646,50 41 53 53 20 75 73 65 72 32 30 31 35 0d 0a,TA0006 T1110 T1110.000
647,50 41 53 53 20 70 6f 6b 65 6d 6f 6e 0d 0a,TA0006 T1110 T1110.000
648,50 41 53 53 20 77 77 77 31 32 33 34 35 36 37 38 39 0d 0a,TA0006 T1110 T1110.000
649,50 41 53 53 20 67 6f 6c 66 65 72 0d 0a,TA0006 T1110 T1110.000
650,50 41 53 53 20 6d 79 73 71 6c 0d 0a,TA0006 T1110 T1110.000
651,50 41 53 53 20 6a 6f 65 0d 0a,TA0006 T1110 T1110.000
652,50 41 53 53 20 35 32 31 30 30 30 0d 0a,TA0006 T1110 T1110.000
653,50 41 53 53 20 6a 61 6d 66 73 6f 66 74 77 61 72 65 0d 0a,TA0006 T1110 T1110.000
654,50 41 53 53 20 66 74 70 31 32 33 0d 0a,TA0006 T1110 T1110.000
655,50 41 53 53 20 30 30 38 34 30 30 0d 0a,TA0006 T1110 T1110.000
656,50 41 53 53 20 55 39 30 30 30 0d 0a,TA0006 T1110 T1110.000
657,50 41 53 53 20 64 61 74 61 31 32 33 0d 0a,TA0006 T1110 T1110.000
658,50 41 53 53 20 41 64 6d 69 6e 32 30 31 35 0d 0a,TA0006 T1110 T1110.000
659,50 41 53 53 20 72 61 62 62 69 74 31 0d 0a,TA0006 T1110 T1110.000
660,50 41 53 53 20 6b 75 6e 61 6c 0d 0a,TA0006 T1110 T1110.000
661,50 41 53 53 20 73 74 65 76 65 6e 0d 0a,TA0006 T1110 T1110.000
662,50 41 53 53 20 61 64 6d 69 6e 69 73 74 72 61 74 6f 72 32 30 31 38 0d 0a,TA0006 T1110 T1110.000
663,50 41 53 53 20 61 31 34 37 32 35 38 0d 0a,TA0006 T1110 T1110.000
664,50 41 53 53 20 37 38 34 35 31 32 0d 0a,TA0006 T1110 T1110.000
665,50 41 53 53 20 69 6e 66 6f 0d 0a,TA0006 T1110 T1110.000
666,50 41 53 53 20 50 40 53 53 57 30 52 44 0d 0a,TA0006 T1110 T1110.000
667,50 41 53 53 20 77 77 77 72 6f 6f 74 0d 0a,TA0006 T1110 T1110.000
668,50 41 53 53 20 66 75 63 6b 79 6f 75 0d 0a,TA0006 T1110 T1110.000
669,50 41 53 53 20 61 62 63 31 32 33 0d 0a,TA0006 T1110 T1110.000
670,50 41 53 53 20 66 74 70 32 30 31 37 0d 0a,TA0006 T1110 T1110.000
671,50 41 53 53 20 32 31 30 31 32 33 0d 0a,TA0006 T1110 T1110.000
672,50 41 53 53 20 68 61 6c 6c 6f 0d 0a,TA0006 T1110 T1110.000
673,50 41 53 53 20 65 64 67 65 73 0d 0a,TA0006 T1110 T1110.000
674,50 41 53 53 20 61 73 75 73 31 33 30 35 0d 0a,TA0006 T1110 T1110.000
675,50 41 53 53 20 65 6c 66 61 6c 67 0d 0a,TA0006 T1110 T1110.000
676,50 41 53 53 20 34 53 77 65 65 74 43 61 6e 64 79 31 0d 0a,TA0006 T1110 T1110.000
677,50 41 53 53 20 77 68 69 74 65 0d 0a,TA0006 T1110 T1110.000
678,50 41 53 53 20 61 6e 6f 6e 79 6d 6f 75 73 40 65 78 61 6d 70 6c 65 2e 63 6f 6d 0d 0a,TA0006 T1110 T1110.000
679,50 41 53 53 20 6c 6f 6c 31 32 33 0d 0a,TA0006 T1110 T1110.000
680,50 41 53 53 20 6c 65 70 61 73 73 61 64 6d 69 6e 0d 0a,TA0006 T1110 T1110.000
681,50 41 53 53 20 64 65 6d 6f 0d 0a,TA0006 T1110 T1110.000
682,50 41 53 53 20 61 61 61 61 61 61 0d 0a,TA0006 T1110 T1110.000
683,50 41 53 53 20 70 61 6b 69 73 74 61 6e 0d 0a,TA0006 T1110 T1110.000
684,50 41 53 53 20 66 72 6f 6e 74 69 65 72 0d 0a,TA0006 T1110 T1110.000
685,50 41 53 53 20 31 32 33 34 35 36 37 38 39 41 42 43 0d 0a,TA0006 T1110 T1110.000
686,50 41 53 53 20 37 38 39 35 31 32 33 0d 0a,TA0006 T1110 T1110.000
687,50 41 53 53 20 71 71 35 32 30 31 33 31 34 0d 0a,TA0006 T1110 T1110.000
688,50 41 53 53 20 65 6d 6d 61 6e 75 65 6c 32 30 0d 0a,TA0006 T1110 T1110.000
689,50 41 53 53 20 6c 6f 76 65 0d 0a,TA0006 T1110 T1110.000
690,50 41 53 53 20 63 69 61 6f 0d 0a,TA0006 T1110 T1110.000
691,50 41 53 53 20 6e 6f 6e 65 0d 0a,TA0006 T1110 T1110.000
692,50 41 53 53 20 6c 69 31 32 33 34 35 36 0d 0a,TA0006 T1110 T1110.000
693,50 41 53 53 20 32 38 31 38 37 34 0d 0a,TA0006 T1110 T1110.000
694,50 41 53 53 20 72 6f 62 65 72 74 0d 0a,TA0006 T1110 T1110.000
695,50 41 53 53 20 77 61 72 63 72 61 66 74 0d 0a,TA0006 T1110 T1110.000
696,50 41 53 53 20 7a 68 6f 75 62 61 0d 0a,TA0006 T1110 T1110.000
697,50 41 53 53 20 61 61 61 0d 0a,TA0006 T1110 T1110.000
698,50 41 53 53 20 68 65 6c 6c 6f 0d 0a,TA0006 T1110 T1110.000
699,50 41 53 53 20 32 31 30 31 32 33 34 0d 0a,TA0006 T1110 T1110.000
700,50 41 53 53 20 38 38 38 38 38 38 38 38 0d 0a,TA0006 T1110 T1110.000
701,50 41 53 53 20 61 73 75 73 30 38 30 30 0d 0a,TA0006 T1110 T1110.000
702,50 41 53 53 20 76 69 6e 69 63 69 75 73 0d 0a,TA0006 T1110 T1110.000
703,50 41 53 53 20 67 61 74 6f 72 0d 0a,TA0006 T1110 T1110.000
704,50 41 53 53 20 61 6f 6c 69 67 65 69 0d 0a,TA0006 T1110 T1110.000
705,50 41 53 53 20 72 61 73 74 61 31 0d 0a,TA0006 T1110 T1110.000
706,50 41 53 53 20 31 33 35 37 39 30 0d 0a,TA0006 T1110 T1110.000
707,50 41 53 53 20 32 31 30 32 30 30 33 0d 0a,TA0006 T1110 T1110.000
708,50 41 53 53 20 79 6f 6d 61 6d 61 0d 0a,TA0006 T1110 T1110.000
709,50 41 53 53 20 6c 6f 76 65 72 0d 0a,TA0006 T1110 T1110.000
710,50 41 53 53 20 6d 6f 7a 69 6c 6c 61 40 65 78 61 6d 70 6c 65 2e 63 6f 6d 0d 0a,TA0006 T1110 T1110.000
